rmse,r2_adj
1.6540529861783073,0.9287323182359404
1.5372473629656311,0.9356649101621959
1.8497382687998278,0.9050120321857807
2.1766970853461785,0.8768462857252073
1.8658208631808844,0.9030570638199087
