mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8722609996795654,0.28492236175116126,0.006188106536865234,0.0009004785405973477,200,5,0.01,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.01}",-8.91991434605454,-8.888132432261186,-8.745668016339895,-8.598611439241477,-8.089047549482128,-8.648274756675846,0.30199560673867054,32
0.1995995044708252,0.062019463934456225,0.0078857421875,0.005613138778253937,50,3,0.05,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.05}",-12.545473130646359,-11.610889883907415,-12.440619799487866,-10.947365344066242,-11.833334608511743,-11.875536553323924,0.5833446237351856,39
1.807826852798462,0.5496930618127981,0.02258787155151367,0.010989765109975172,200,6,0.1,"{'n_estimators': 200, 'max_depth': 6, 'learning_rate': 0.1}",-2.2222067973900135,-2.222397973555212,-1.9655284838158655,-1.9542665802721955,-2.5802207991403403,-2.1889241268347255,0.22817146964928023,2
1.7095841884613037,0.48508969022364734,0.010809755325317383,0.005911289851203271,200,3,0.05,"{'n_estimators': 200, 'max_depth': 3, 'learning_rate': 0.05}",-5.782216590326101,-5.445351902687154,-5.937434498242339,-5.303462622801437,-5.4197897099020835,-5.577651064791823,0.24037210761853967,23
0.5035507678985596,0.19378768130999402,0.016619396209716798,0.02013670748832414,50,5,0.2,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.2}",-3.2186619730786847,-3.7298169468903084,-2.5728563173864565,-2.5801981381652745,-4.040791085394858,-3.2284648921831165,0.5935311637768834,12
1.1781853199005128,0.17165346766513728,0.00510096549987793,0.0005688988443919959,300,2,0.01,"{'n_estimators': 300, 'max_depth': 2, 'learning_rate': 0.01}",-17.256286461260554,-15.67130972796751,-16.22637854762425,-15.375507210301356,-16.043081372713154,-16.114512663973365,0.6424673863331719,44
0.3474087715148926,0.1211268283075356,0.006276559829711914,0.0018294570168952392,100,2,0.2,"{'n_estimators': 100, 'max_depth': 2, 'learning_rate': 0.2}",-8.192712217925868,-7.499046759268608,-6.911734813317831,-6.845161672967359,-7.993696726771815,-7.488470438050297,0.5473193024142718,28
0.31272087097167967,0.011983101341497816,0.004894161224365234,0.0013001434173251474,150,2,0.2,"{'n_estimators': 150, 'max_depth': 2, 'learning_rate': 0.2}",-6.96768494371873,-6.840651386772502,-5.796313320072783,-5.673798493290705,-7.127487170113783,-6.481187062793701,0.6171753337120145,26
0.414963960647583,0.012484501398102418,0.005204057693481446,0.0006065456109346094,150,4,0.01,"{'n_estimators': 150, 'max_depth': 4, 'learning_rate': 0.01}",-13.95583670158578,-13.434641149249712,-14.067314245740677,-12.213519266347515,-13.193560688466674,-13.372974410278072,0.6636511973612874,40
0.24656519889831544,0.014811537569560693,0.0055424213409423825,0.001164640468104324,100,3,0.05,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.05}",-8.739706281635588,-8.393154531666411,-9.193566160134566,-8.076233011024573,-8.469482306723227,-8.574428458236873,0.3748922212085586,31
